rest_id,name,address,rate,latitude,longitude,street food,mediterranean,homemade,italian,pasta,burger,mexican,salad,vegan,vegetarian,wraps,kosher,breakfast,sandwich,soup,french,hummus,dessert,bakery,sweets,steak,pizza,asian,meat,ice cream,smoothie,cafe,healthy,american,indian,fish,thai,kebab,sushi,japanese,bowl,kids
329,Batya's Jachnun | Tel Aviv,"King George 4, Tel Aviv, Tel-Aviv",7,32.0701521,34.7710417,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Knafeh Sheinkin,"Sheinkin 4, Tel Aviv, Tel-Aviv",7.6,32.0697337,34.7709146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Bourekas Non Stop,"Bograshov St 11, Tel Aviv-Yafo, Tel-Aviv",7.6,32.0774955,34.7688657,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Hinnawi Grill,"Carlebach 25, Tel-Aviv",8.6,32.0682887,34.7829257,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
333,La Gaterie,"King George 97, Tel-Aviv",8.8,32.0773032,34.7775023,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Casbah,"Florentine 3, Tel-Aviv",8.2,32.0563025,34.7674507,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,Shakshukia,"Ben Yehuda 94, Tel-Aviv",8.4,32.0819222,34.7710575,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Torta Loca,"Menachem Begin 144, Tel Aviv, Tel-Aviv",7.6,32.0930882,34.8322718,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Middle East,"Alon Yigal 94, Tel Aviv, Tel-Aviv",7.8,32.0685272,34.7941568,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Baba Suliman,"Katznelson 147, Givatayim, Tel-Aviv",7.6,32.0756675,34.8177903,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Esterika Pizza Chef,"Jabotinsky 110, Tel-Aviv",8.6,32.0879124,34.7867247,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Pizza Porto | Givatayim,"Sirkin 11A, Givatayim, Tel-Aviv",8.6,32.0777592,34.8144555,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Gusto,"Frishman 90, Tel-Aviv",8.4,32.0793493,34.7797562,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,River | Yigal Alon,"Yigal Alon 96, Tel Aviv, Tel-Aviv",7.8,32.0683493,34.7937575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
343,Da Pizza,"Ibn Gvirol 151, Tel Aviv, Tel-Aviv",8.6,32.0906802,34.7826725,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Marlen Burger | Tel Aviv,"The kings of Israel 8, Tel-Aviv",8.6,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Frank | Tel Aviv,"Ibn Gvirol 23, Tel-Aviv",8,32.0738832,34.781602,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Philippe Pizza,"Carlebach 20, Tel Aviv, Tel-Aviv",8.6,32.071049,34.7823216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Mama Pizza,"Amishav 32, Entrance C, Givatayim, Tel-Aviv",8.4,32.0621463,34.8052536,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Panda Pita,"MLOD 45, Tel-Aviv",8.8,,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,CAFE TAIZU,This is a virtual venue,8.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
350,Moses Shop | Midtown,"Menachem Begin 144A, Tel Aviv, Tel-Aviv",8.4,32.0930882,34.8322718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
351,Zuppa | Ibn Gabirol 138,"Ibn Gvirol 138, Tel-Aviv",8.4,32.0884716,34.7825739,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Miazaki,"Champion Magen Klman 3, Tel Aviv, Tel-Aviv",8.4,32.0486412,34.7930768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
353,Pasta Basta | Dizengoff,"Dizengoff 300, Tel-Aviv",7.8,32.0943429,34.7768409,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Nam King George,"King George 84, Tel-Aviv",8.8,32.0772358,34.777831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,Chop Chop,"Gvirol stone 20, Tel-Aviv",8,32.087631,34.782349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
356,Otello | TLV Port,"Renovation of Boat 1, Tel Aviv, Tel-Aviv",9.6,32.0366231,34.7962753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357,Samarkand,"Through Ben Zvi 34, Tel-Aviv",8.6,32.0570866,34.8300148,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Kansai Sushi,"Yigal Alon 94, Tel-Aviv",8,32.0685272,34.7941568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
359,Torii Givatayim,"Katznelson 62 Givatayim, Tel-Aviv",8.2,32.0751498,34.808971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
360,Chooka | Ramat Aviv,"Einstein 40, Tel Aviv, Tel-Aviv",8,32.1122558,34.7959133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
361,Uno Italiano,"Weizman 2, Tel-Aviv",7.8,32.0775668,34.7891393,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Chef Salad | ?? ???,"Yehuda Halevi 47, Tel Aviv, Tel-Aviv",8.6,32.0622122,34.773691,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Benedict | Ben Yehuda,"I Yehuda 171, Tel-Aviv",8.2,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Delissimo,"Surbur 4, Tel Aviv, Tel-Aviv",8.6,32.074711,34.8435966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365,Japan Japan | Tel Aviv,"Fourth 28, Tel-Aviv",7.6,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
366,Patatas | TLV,"Bograshov 64, Tel Aviv, Tel-Aviv",8.4,32.0754919,34.7723404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
367,Shake House,"Bialik 58 Ramat Gan, Tel-Aviv",8.6,32.0846331,34.8131015,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,Pizza Margherita,"Herzog 27 Givatayim, Tel-Aviv",8.8,32.072176,34.808871,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Noybie's Deli,"Yehuda Halevi 55 Tel Aviv, Tel-Aviv",8.8,32.0626433,34.7745871,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,??? Unniko | Hamasger,"Lost 38, Tel Aviv, Tel-Aviv",8.4,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
371,Babka Pizza | Habima,"TSS 2, Tel Aviv, Tel-Aviv",8.2,32.1447983,34.8025752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Onami,"Fourth 18 Tel Aviv, Tel-Aviv",8.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
373,Arais Mahane Yehuda | Herzel,"Herzl 12, Tel-Aviv",8.6,32.062363,34.7699654,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Giveret Kotiyao,"Good day 2, Tel Aviv, Tel-Aviv",8.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
375,McDonald’s® Bialik Kosher,"BIALIK STEET 76, Ramat Gan, Tel-Aviv",6.4,32.0857936,34.8115303,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,Pancake House TLV | TLV Port,"Pavilion 22 Tel Aviv Port, Tel Aviv, Tel-Aviv",8.4,32.096203,34.773158,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,ThaiLandi | Chang Mai,"Carmel 7, Tel Aviv, Tel-Aviv",7.6,32.0697059,34.7701066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378,Pita Basta | Ramat Gan,"Ben Gurion 2, Ramat Gan, Tel-Aviv",8.4,32.0815746,34.8704668,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Pizza Agvania ?? Sheinkin,"Shinkin 19, Tel-Aviv",7.4,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Kaspi | Neot Afeka,"Nathan Alterman 13, Tel Aviv, Tel-Aviv",8.2,32.1199131,34.8205295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Arte Italian Ice Cream,"Nahalat Benjamin 11, Tel-Aviv",9.4,32.068344,34.7701602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,Shawarma Auni Express,"A Solomon Road 19, Tel-Aviv",8.2,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Paca Paca,"Amishav 45, Givatayim, Tel-Aviv",9,32.0616914,34.8064168,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Asia-T,"A whole way 11, Tel-Aviv",8.4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,Puaa,"Rabbi Yochanan 8 Tel Aviv - Jaffa, Tel-Aviv",8.8,32.0525358,34.7563141,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
386,Nova,"Bialik 60 Ramat Gan, Tel-Aviv",8.2,32.0846688,34.8130527,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Trio Georgian Bakery,"Herzl 90, Ramat Gan, Tel-Aviv",9.2,32.0880105,34.8150243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Hativonit J17,"Jeremiah 17, Tel-Aviv",8,32.094863,34.775886,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Tropico,"Shinkin 49, Givatayim, Tel-Aviv",8.2,32.072176,34.808871,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Yaffa Knafeh,"Gypsum Zion 24, Tel-Aviv",8.6,32.0955686,34.7741875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mozzarella Bakfar,"Alankwa 78, Tel-Aviv",7.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Bariella,"Wall and Tower 16, Tel Aviv-Jaffa, Tel-Aviv",8.4,32.049357,34.758355,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Pizza Agvania ?? Ramat Gan,"Ze'ev Jabotinsky 155 Ramat Gan, Tel-Aviv",6.8,32.0910494,34.8223068,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,La Lasagna,"Dizengoff 177, Tel-Aviv",7,32.0852452,34.7742951,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Pizza Ramat Chen,"Pay 1, Ramat Gan, Tel-Aviv",8.4,32.068424,34.824785,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Rodeo,"Jordan 94, Ramat Gan, Tel-Aviv",8,32.068424,34.824785,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,La Goffre | Givatayim,"right Yitshak Rabin, Tel-Aviv",7.4,32.0646327,34.8637586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,Chick Chack,"Bialik 60, Ramat Gan, Tel-Aviv",8.6,32.0846688,34.8130527,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Gold Ice Cream,"Katznelson 52, Tel-Aviv",6.8,32.0773198,34.7823042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,River Express | Dizengoff,"Dizengoff 61 Tel Aviv, Tel-Aviv",7.8,32.075812,34.7746887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
401,Comptoir Français,"Lillenblum 33, Tel-Aviv",9,32.062665,34.7715308,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Fresh Bowl | Tel Aviv,This is a virtual venue,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
403,Chentro,"Levinsky 30 Tel Aviv, Tel-Aviv",9.2,32.0597618,34.7714453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Cafe Cafe | Marom Nave,"Want 19 Ramat Gan, Tel-Aviv",7,32.068424,34.824785,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,Lela,"Habash 42, Tel-Aviv",8,32.0615524,34.7789066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Georgina,"Barzilai 6, Tel Aviv, Tel-Aviv",7.4,32.0619241,34.7751398,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Kebab House,"Steps, 10, Tel Aviv, Tel-Aviv",7.4,32.0773104,34.7936985,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Bodega American Kitchen,"14 Carlebach, Tel-Aviv",8.2,32.0705071,34.7825751,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,Jara | ?'???,This is a virtual venue,8.8,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,Oro,"Levontin 12, Tel Aviv, Tel-Aviv",9,32.0617724,34.7754413,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Smoki,"Nahalat Benjamin 52, Tel-Aviv",9,32.0634108,34.7715568,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
412,Pizza Grinberg | North TLV,"Uri Zvi Greenberg 25, Tel-Aviv",8.4,32.1307046,34.7922211,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Indira,"King Saul Boulevard 4, Tel-Aviv",8,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,Neighbours Cafe,"Champion David 2 Ramat Gan, Tel-Aviv",8.8,32.0829337,34.8160777,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415,Saone Rhone,"Yehuda Halevi 44 Tel Aviv, Tel-Aviv",9.4,32.0615364,34.7727553,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
416,Florentin Burger | TLV,"Florentine 5, Tel Aviv, Tel-Aviv",8.2,32.0562879,34.7677873,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,TRIO,"Allenby 117, Tel Aviv, Tel-Aviv",8.8,32.062255,34.7735149,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Deli Cream | Tel Aviv,"Yehuda Halevi 12, Tel Aviv, Tel-Aviv",8.6,32.0613337,34.7690004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,Pizza Garage,"right yitshak Rabin 53, Giv'atayim, Tel-Aviv",8,32.072176,34.808871,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,Baba Yaga,"Hayarkon 12, Tel-Aviv",9.2,32.0691706,34.764545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
421,Pizza Domino,"Laskov 4, Tel Aviv, Tel-Aviv",7.4,32.0712598,34.7824498,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,JAPO | B.S.R,"9 Forest Street, Bnei Brak, Tel-Aviv",8.6,32.084932,34.835226,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Pulkale,"Hudit 11 Sdert, Tel Aviv-Yafo, Israel, Tel-Aviv",8.8,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Pizza Papale,"Tuval 15 Ramat Gan Stock Exchange, Tel-Aviv",8.8,32.0861897,34.8031344,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Balinjera,"Malan 2, Tel Aviv, Tel-Aviv",9.4,32.0699066,34.7664905,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Oshi Oshi | TLV Port,"Tel Aviv's Port Hangar 21, Tel-Aviv",7.6,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
427,Pizzale,"Jabotinsky 12, Bnei Brak, Tel-Aviv",7.6,32.0909461,34.8241896,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Cafe Nimrod | Sarona,"David Elazar 12, Tel Aviv, Tel-Aviv",8.4,32.0725391,34.7882116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,Chef Be Levontin,"Levontin 1, Tel-Aviv",8.6,32.0614525,34.7738187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,Chachapuri Sisters,"Levinsky 52, Tel-Aviv",8.8,32.0593894,34.7734505,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Mama Greg | Ayalon Mall,"Dad Hillel 301, Ramat Gan, Tel-Aviv",7.6,32.080045,34.822585,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Casino San Remo,"Comfort 2, Tel-Aviv",7.6,32.057842,34.766094,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Fish and Chips Market,"Good day 7, Tel-Aviv",8,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
434,Tika Pika | Dizengoff,This is a virtual venue,7.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
435,Menashe Meats,"Mazuh 4, Tel Aviv, Tel-Aviv",8.4,32.074711,34.8435966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
436,Moses | Rothschild,"Will build 34, Tel-Aviv",7.6,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,Pizza Papale,"Tuval 15 Ramat Gan Stock Exchange, Tel-Aviv",8.8,32.0861897,34.8031344,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Trio Georgian Bakery,"Herzl 90, Ramat Gan, Tel-Aviv",9.2,32.0880105,34.8150243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Pita Pita,"Of Huda Marko St 4, of thefo, Tel-Aviv",9,,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Shawarma Grill Street,"Bialik 77 Ramat Gan, Tel-Aviv",7.8,32.0854435,34.8110638,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
